STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,MIGRATION_TYPE,Entry category,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ITA,Italy,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2019,,197,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ITA,Italy,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2020,,67,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ITA,Italy,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2021,,202,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ITA,Italy,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2022,,251,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ITA,Italy,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2023,,8249,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ITA,Italy,A,Annual,MIG_FLW,Migration flows by category,OTH,Other temporary workers,PS,Persons,2023,,5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ITA,Italy,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2023,,278,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ITA,Italy,A,Annual,MIG_FLW,Migration flows by category,TRA,Trainees,PS,Persons,2023,,646,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ITA,Italy,A,Annual,MIG_FLW,Migration flows by category,WHM,Working holiday makers,PS,Persons,2023,,140,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,LUX,Luxembourg,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2020,,89.29530201,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,LUX,Luxembourg,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2021,,157.295302,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,WHM,Working holiday makers,PS,Persons,2015,,63519,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,WHM,Working holiday makers,PS,Persons,2016,,69759,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,TRA,Trainees,PS,Persons,2016,,1302,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2017,,11313,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,TRA,Trainees,PS,Persons,2017,,1425,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,WHM,Working holiday makers,PS,Persons,2017,,69186,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,WHM,Working holiday makers,PS,Persons,2018,,65919,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2018,,12180,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,TRA,Trainees,PS,Persons,2019,,1041,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,WHM,Working holiday makers,PS,Persons,2019,,59196,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,WHM,Working holiday makers,PS,Persons,2020,,14826,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,TRA,Trainees,PS,Persons,2020,,237,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,WHM,Working holiday makers,PS,Persons,2021,,906,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,TRA,Trainees,PS,Persons,2022,,147,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2022,,20520,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2023,,19494,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,OTH,Other temporary workers,PS,Persons,2023,,80217,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,TRA,Trainees,PS,Persons,2023,,486,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NZL,New Zealand,A,Annual,MIG_FLW,Migration flows by category,WHM,Working holiday makers,PS,Persons,2023,,45273,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NOR,Norway,A,Annual,MIG_FLW,Migration flows by category,OTH,Other temporary workers,PS,Persons,2014,,845,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,NOR,Norway,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2022,,1262.01,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,POL,Poland,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2019,,11267,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,POL,Poland,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2019,,131446,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,POL,Poland,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2020,,137403,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,POL,Poland,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2020,,12873,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,POL,Poland,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2021,,11917,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,POL,Poland,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2021,,113435,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,POL,Poland,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2022,,25150,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,POL,Poland,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2022,,9617,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,POL,Poland,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2023,,7371,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,POL,Poland,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2023,,16298,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,SVK,Slovak Republic,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2023,,1120,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,SVN,Slovenia,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2022,,141,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,SVN,Slovenia,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2022,,33,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,SVN,Slovenia,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2023,,23,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,SVN,Slovenia,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2023,,129,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,SVN,Slovenia,A,Annual,MIG_FLW,Migration flows by category,TRA,Trainees,PS,Persons,2023,,9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ESP,Spain,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2016,,1396,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ESP,Spain,A,Annual,MIG_FLW,Migration flows by category,TRA,Trainees,PS,Persons,2022,,2500,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ESP,Spain,A,Annual,MIG_FLW,Migration flows by category,TRA,Trainees,PS,Persons,2023,,27967,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GBR,United Kingdom,A,Annual,MIG_FLW,Migration flows by category,TRA,Trainees,PS,Persons,2023,,474,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GBR,United Kingdom,A,Annual,MIG_FLW,Migration flows by category,OTH,Other temporary workers,PS,Persons,2023,,28536,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GBR,United Kingdom,A,Annual,MIG_FLW,Migration flows by category,INTRA,Intra-company transfers,PS,Persons,2023,,15512,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GBR,United Kingdom,A,Annual,MIG_FLW,Migration flows by category,SEAS,Seasonal workers,PS,Persons,2023,,32758,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GBR,United Kingdom,A,Annual,MIG_FLW,Migration flows by category,WHM,Working holiday makers,PS,Persons,2023,,22680,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,AUS,Australia,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2023,,234643,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2014,,84465.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2016,,105864.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2017,,134648.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2019,,171237.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2020,,50680,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2021,,214851,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2022,,275208.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,CAN,Canada,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2023,,351106,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,FRA,France,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2023,,103962,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GRC,Greece,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2014,,353,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GRC,Greece,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2015,,281,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GRC,Greece,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2016,,297,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GRC,Greece,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2017,,286,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GRC,Greece,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2018,,324,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GRC,Greece,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2019,,300,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GRC,Greece,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2020,,266,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GRC,Greece,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2021,,307,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GRC,Greece,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2022,,338,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,GRC,Greece,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2023,,305,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,HUN,Hungary,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2014,,5139,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,HUN,Hungary,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2015,,5807,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,HUN,Hungary,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2016,,7821,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,HUN,Hungary,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2017,,10779,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,HUN,Hungary,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2018,,10772,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,HUN,Hungary,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2019,,10029,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,HUN,Hungary,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2020,,8976,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,HUN,Hungary,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2021,,9590,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,HUN,Hungary,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2022,,10148,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,HUN,Hungary,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2023,,11303,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ISL,Iceland,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2014,,360,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ISL,Iceland,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2015,,379,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ISL,Iceland,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2016,,418,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ISL,Iceland,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2017,,461,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ISL,Iceland,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2018,,517,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ISL,Iceland,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2019,,374,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ISL,Iceland,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2020,,285,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ISL,Iceland,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2021,,417,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ISL,Iceland,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2022,,455,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,ISL,Iceland,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2023,,536,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2014,,19218,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2015,,21268,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2016,,15634,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_TEMP(1.0),Standardised inflows of temporary migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,STU,International students,PS,Persons,2017,,20189,,A,Normal value,0,Units,1,One
